id,code,name,partner_id/id,phone,address,franchise_start_date,franchise_end_date,description,status,portal_locked,invoiced
franchise_h324,H324,[H324] Cửa hàng K1 Ô 25,wujia_franchise.partner_franchise_h324,0374926309,"K1 Ô 25, Đường NE8, KDC Mỹ Phước 3, Bến Cát, Bình Dương",2024-08-01,2026-08-01,,expired,0,0
franchise_h280,H280,[H280] Cửa hàng 375 Lê Lợi,wujia_franchise.partner_franchise_h280,0899090008,"375 Lê Lợi, TT An Châu, Huyện Châu Thành, An Giang",2027-04-12,2027-04-13,,active,0,0
franchise_h330,H330,[H330] Cửa hàng 817 Võ Văn Vân,wujia_franchise.partner_franchise_h330,0394754495,"817 Võ Văn Vân, Xã Vĩnh Lộc B, Huyện Bình Chánh",2024-08-21,2026-08-21,,expired,0,0
franchise_h358,H358,[H358] Cửa hàng 141 Phạm Thế Hiển,wujia_franchise.partner_franchise_h358,0347392966,"141 Phạm Thế Hiển, Phường 2, Quận 8",2024-10-01,2026-10-01,,active,0,0
franchise_h365,H365,[H365] Cửa hàng 33 Quốc Lộ 57C,wujia_franchise.partner_franchise_h365,0902520985,"33 Quốc Lộ 57C, Khu Phố 2, TT Ba Tri, Bến Tre",2024-10-17,2026-10-17,,active,0,0
franchise_h328,H328,[H328] Cửa hàng 85B Nguyễn Trãi,wujia_franchise.partner_franchise_h328,0783977328,"85B Nguyễn Trãi, Phường 3, Gò Công, Tiền Giang",2024-08-13,2026-08-13,,expired,0,0
franchise_h357,H357,[H357] Cửa hàng 36 Cơ Giới,wujia_franchise.partner_franchise_h357,0971395483,"36 Cơ Giới, Ấp Thanh Hoá, Xã Hố Nai 3, Huyện Trảng Bom, Đồng Nai",2024-09-30,2026-09-30,Cấm tải 6h-8h; 10h-14h; 16h-18h,active,0,0
franchise_h342,H342,[H342] Cửa hàng 38 Gò Dầu,wujia_franchise.partner_franchise_h342,0833325268,"38 Đ. Gò Dầu, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",2024-08-30,2026-08-30,,active,0,0
franchise_h305,H305,[H305] Cửa hàng KTX Khu B,wujia_franchise.partner_franchise_h305,0902829305,"Ký Túc Xá Khu B, Đại Học Quốc Gia, Dĩ An, Bình Dương",2024-06-28,2026-06-28,,expired,0,0
franchise_h321,H321,[H321] Cửa hàng 32 Nguyễn Thái Học,wujia_franchise.partner_franchise_h321,0333076168,"32 Nguyễn Thái Học, Khu Vực 3, Vị Thanh, Hậu Giang",2024-07-27,2026-07-27,Cấm 5T,expired,0,0
franchise_h361,H361,[H361] C3 KDC Số 2 Yết Kiêu,wujia_franchise.partner_franchise_h361,0349450509,"C3 KDC Số 2 Yết Kiêu, Long Bình, Biên Hòa, Đồng Nai",2024-10-09,2026-10-09,,active,0,0
franchise_h367,H367,[H367] Cửa hàng 2870 Trần Văn Giàu,wujia_franchise.partner_franchise_h367,0829201304,"2870 Trần Văn Giàu, Ấp 11, Xã Phạm Văn Hai. Huyện Bình Chánh, TP HCM",2024-10-26,2026-10-26,,active,0,0
franchise_h362,H362,[H362] Cửa hàng 607 KP3,wujia_franchise.partner_franchise_h362,0868092071,"607 KP3, Thị Trấn Phước Vĩnh, Phú Giáo, Bình Dương",2024-10-09,2026-10-09,,active,0,0
franchise_h346,H346,[H346] Cửa hàng 141 Dương Quảng Hàm,wujia_franchise.partner_franchise_h346,0325222879,"141 Dương Quảng Hàm, Phường 5, Quận Gò Vấp",2024-09-05,2026-09-05,,active,0,0
franchise_h325,H325,[H325] Cửa hàng 270 Bùi Hữu Nghĩa,wujia_franchise.partner_franchise_h325,0909957303,"270 Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh,TP.HCM",2024-08-10,2026-08-10,,expired,0,0
franchise_h363,H363,[H363] Cửa hàng DT769 Bình Sơn,wujia_franchise.partner_franchise_h363,0785447168,"DT769 Ấp 10, Xã Bình Sơn, Huyện Long Thành, Đồng Nai",2024-10-10,,,draft,0,0
franchise_h359,H359,[H359] Cửa hàng 68 Hùng Vương,wujia_franchise.partner_franchise_h359,0375975687,"68 Hùng Vương, Phú Mỹ, Bà Rịa-Vũng Tàu",2024-10-01,2026-10-01,,active,0,0
franchise_h369,H369,[H369] Cửa hàng 845 Trần Hưng Đạo,wujia_franchise.partner_franchise_h369,0931108598,"845 Trần Hưng Đạo, Phường Bình Khánh, TP. Long Xuyên, An Giang",2024-10-29,2026-10-29,,active,0,0
franchise_h347,H347,[H347] Cửa hàng 20/23 KP Bình Quới A,wujia_franchise.partner_franchise_h347,0365295110,"20/23 KP Bình Quới A, Phường Bình Chuẩn, Thị Xã Thuận An, Bình Dương",2024-09-05,2026-09-05,,active,0,0
franchise_h364,H364,[H364] Cửa hàng 478B Đường 30/4,wujia_franchise.partner_franchise_h364,0364780066,"478B Đường 30/4, Phường Rạch Dừa, Tp Vũng Tàu",2025-10-15,2026-10-15,,active,0,0
franchise_h371,H371,[H371] Cửa hàng 173 Bờ Bao Tân Thắng,wujia_franchise.partner_franchise_h371,0947140595,"173 Bờ Bao Tân Thắng, Phường Sơn Kỳ, Quận Tân Phú, TP Hồ Chí Minh",2024-11-06,2026-11-06,,active,0,0
franchise_h370,H370,[H370] Cửa hàng 330 Bến Bình Đông,wujia_franchise.partner_franchise_h370,0902352082,"330 Bến Bình Đông, Phường 15, Quận 8, TP HCM",2024-11-01,2026-11-01,,active,0,0
franchise_h378,H378,[H378] Cửa hàng 429 CMT8,wujia_franchise.partner_franchise_h378,0942438138,"429 CMT8, Phường Phú Cường, TP Thủ Dầu Một, Bình Dương",2024-12-11,2026-12-11,,active,0,0
franchise_h373,H373,[H373] Cửa hàng 73 Đường 30/4,wujia_franchise.partner_franchise_h373,0399910959,"73 Đường 30/4, Phường Trung Dũng, TP Biên Hòa, Đồng Nai.",2024-11-20,2026-11-20,Cấm trên 2T,active,0,0
franchise_h374,H374,[H374] Cửa hàng  F9-77 Đường 3/2,wujia_franchise.partner_franchise_h374,0965095374,"F9-77 Đường 3/2, Phường Rạch Giá, Tỉnh Kiên Giang",2024-11-20,2026-11-20,Cấm giờ,active,0,0
franchise_h360,H360,[H360] Cửa hàng 61 Phương Thành,wujia_franchise.partner_franchise_h360,0327793807,"61 Phương Thành, Bình San, Hà Tiên, Kiên Giang",2024-10-08,2026-10-08,,active,0,0
franchise_h368,H368,[H368] Cửa hàng 936 Đường 30/4,wujia_franchise.partner_franchise_h368,0824151539,"936 Đ. 30 Tháng 4, Phường 11, Thành phố Vũng Tàu, Bà Rịa - Vũng Tàu",2024-10-28,2026-10-28,Cấm đỗ ngày chẵn lẻ,active,0,0
franchise_h377,H377,[H377] Cửa hàng Tổ 1,wujia_franchise.partner_franchise_h377,0348787875,"Tổ 1, KP5, Phường Hắc Dịch, TX Phú Mỹ, Bà Rịa -Vũng Tàu",2024-12-10,2026-12-10,,active,0,0
franchise_h379,H379,[H379] Cửa hàng 244 ĐT741,wujia_franchise.partner_franchise_h379,0337570912,"244, ĐT741, Tiến Hưng, Đồng Xoài, Bình Phước.",2024-12-12,2026-12-12,,active,0,0
franchise_h386,H386,[H386] Cửa hàng 84 TL19,wujia_franchise.partner_franchise_h386,0934216247,"84 TL19, KP3B, Phường Thạnh Lộc, Quận 12, TPHCM.",2024-12-21,2026-12-21,,active,0,0
franchise_h390,H390,[H390] Cửa hàng 84 Cao Văn Lầu,wujia_franchise.partner_franchise_h390,0943907490,"84 Cao Văn Lầu, Phường 2, Bạc Liêu.",2025-01-15,2027-01-15,,active,0,0
franchise_h387,H387,[H387] Cửa hàng Tổ 8,wujia_franchise.partner_franchise_h387,0366727387,"Tổ 8, KP Hải Phúc, TT Đất Đỏ, Bà Rịa -Vũng Tàu",2025-01-10,2027-01-10,,active,0,0
franchise_h384,H384,[H384] Cửa hàng 216 Liên Ấp 2-6,wujia_franchise.partner_franchise_h384,0988997719,"216 Liên Ấp 2-6, Vĩnh Lộc A, Huyện Bình Chánh, TPHCM.",2024-12-21,2026-12-21,,active,0,0
franchise_h388,H388,[H388] Cửa hàng 119 Nguyễn Văn Thiệt,wujia_franchise.partner_franchise_h388,0707589338,"119 Nguyễn Văn Thiệt, Phường 3, Vĩnh Long.",2026-08-27,,,draft,0,0
franchise_h382,H382,[H382] Cửa hàng 567 Đường Lê Hồng Phong,wujia_franchise.partner_franchise_h382,0369714687,"567 Đường Lê Hồng Phong, Phường 3, Sóc Trăng",2025-01-03,2027-01-03,,active,0,0
franchise_h380,H380,[H380] Cửa hàng 285 Nguyễn Huệ,wujia_franchise.partner_franchise_h380,0377043609,"285 Nguyễn Huệ, TT Núi Sập, Huyện Thoại Sơn, An Giang",2024-12-19,2026-12-19,,active,0,0
franchise_h391,H391,[H391] Cửa hàng Đường Hùng Vương,wujia_franchise.partner_franchise_h391,0948941452,"Đường Hùng Vương, KP 6, TT Giồng Riềng, Huyện Giồng Riềng, Kiên Giang (Đối diện Sacombank)",2025-01-20,2027-01-20,,active,0,0
franchise_h375,H375,[H375] Cửa hàng 36 Đường 3/2,wujia_franchise.partner_franchise_h375,0899882509,"36 Đường 3/2, Khu Phố 5, TT Trảng Bom, Huyện Trảng Bom, Đồng Nai.",2024-11-30,2026-11-30,,active,0,0
franchise_h392,H392,[H392] Cửa hàng 28 Nguyễn Hữu Cảnh,wujia_franchise.partner_franchise_h392,0916110649,"28 Nguyễn Hữu Cảnh, TT Chợ Mới, An Giang.",2025-02-06,,,draft,0,0
franchise_h385,H385,[H385] Cửa hàng 1241B Tỉnh Lộ 43,wujia_franchise.partner_franchise_h385,0969878778,"1241B Tỉnh Lộ 43, KP2, Phường Bình Chiểu, Thủ Đức.",2024-12-20,2026-12-20,,active,0,0
franchise_h393,H393,[H393] Cửa hàng 1536 Võ Văn Kiệt,wujia_franchise.partner_franchise_h393,0933333126,"1536 Võ Văn Kiệt, Phường 7, Quận 6, TP.HCM.",2025-02-10,2027-02-10,,active,0,0
franchise_h389,H389,[H389] Cửa hàng Số 11 Lý Thái Tổ,wujia_franchise.partner_franchise_h389,0901880182,"11 Lý Thái Tổ, Đại Phước, Nhơn Trạch, Đồng Nai",2025-01-15,2027-01-15,,active,0,0
franchise_h355,H355,[H355] Cửa hàng 288 Đường 30/4,wujia_franchise.partner_franchise_h355,0975336863,"288 Đường 30/4, Phường Chánh Nghĩa, Thủ Dầu Một, Bình Dương",2024-09-21,2026-09-21,Cấm dừng đậu ngày chẳn,active,0,0
franchise_h394,H394,[H394] Cửa hàng 194C/17 Phước Yên A,wujia_franchise.partner_franchise_h394,0907472688,"194C/17 Ấp Phước Yên A, Xã Phú Quới, Long Hồ, Vĩnh Long.",2025-02-15,2027-02-15,,active,0,0
franchise_h395,H395,[H395] Cửa hàng 338 Khóm Hoà Thuận,wujia_franchise.partner_franchise_h395,0343107515,"338 Khóm Hoà Thuận Đường Trà Sư, Phường Nhà Bàng, Thị xã Tịnh Biên, An Giang.",2025-02-20,2027-05-20,,active,0,0
franchise_h341,H341,[H341] Cửa hàng số 245 Nguyễn Văn Lượng,wujia_franchise.partner_franchise_h341,0903088620,"245 Nguyễn Văn Lượng, Phường 10, Gò Vấp, TP.HCM",2024-09-04,2026-09-04,,active,0,0
franchise_h381,H381,[H381] Cửa hàng Số 3 Trần Quốc Thảo,wujia_franchise.partner_franchise_h381,0938448554,"3 Trần Quốc Thảo, Phường Võ Thị Sáu, Quận 3, TP.HCM",2024-12-18,2026-12-18,,active,0,0
franchise_h383,H383,[H383] Cửa hàng 204 Đường Nguyễn Sơn,wujia_franchise.partner_franchise_h383,0932855441,"204 Đường Nguyễn Sơn, Phường Phú Thọ Hòa, Quận Tân Phú, TP.HCM",2024-12-18,2026-12-18,,active,0,0
franchise_h399,H399,[H399] Cửa hàng 292 Đỗ Tường Phong,wujia_franchise.partner_franchise_h399,0902958601,"292 Đỗ Tường Phong, Khu Phố 2, TT Tầm Vu, Huyện Châu Thành, Long An",2025-03-15,2027-03-15,,active,0,0
franchise_h397,H397,[H397] Cửa hàng 761 Nguyễn Trãi,wujia_franchise.partner_franchise_h397,0931722343,"761 Nguyễn Trãi, Phường 14, Quận 5, TP.HCM.",2025-03-10,2027-03-10,,active,0,0
franchise_h400,H400,[H400] Cửa hàng số 22 Lạc Long Quân,wujia_franchise.partner_franchise_h400,0364254722,"22 Lạc Long Quân, khu phố 2, phường 4, thành phố Tây Ninh",2025-03-29,2027-03-29,,active,0,0
franchise_h376,H376,"[H376] Cửa hàng 10A, Đường Làng Tăng Phú",wujia_franchise.partner_franchise_h376,0937949486,"10A, Đường Làng Tăng Phú , KP 21, P. Tăng Nhơn Phú A,Thủ Đức, TP.HCM",2024-12-07,2026-12-07,,active,0,0
franchise_h041,H041,[H041] Cửa hàng 304 Lê Hồng Phong,wujia_franchise.partner_franchise_h041,0933600630,"304 Lê Hồng Phong, TT. Ngãi Giao, Châu Đức, Bà Rịa - Vũng Tàu",2025-03-12,2027-03-12,,active,0,0
franchise_h398,H398,[H398] Cửa hàng 216 Nguyễn Huệ,wujia_franchise.partner_franchise_h398,0979764749,"216 Nguyễn Huệ, QL 13, Thị Xã Bình Long, Bình Phước",2025-04-08,2027-04-08,Cấm 3T5,active,0,0
franchise_h402,H402,[H402] Cửa hàng 1387 Đường Bùi Văn Hòa,wujia_franchise.partner_franchise_h402,0899235614,"1387 Đường Bùi Văn Hòa, Phường Long Bình, Thành phố Biên Hòa, Tỉnh Đồng Nai",2025-04-03,2027-04-03,CẤM GIỜ,active,0,0
franchise_h405,H405,[H405] Cửa hàng 252 Nguyễn Tri Phương,wujia_franchise.partner_franchise_h405,0914769688,"252 Nguyễn Tri Phương, Phường Long Thạnh, Thị Xã Tân Châu, An Giang",2025-04-17,2027-04-17,,active,0,0
franchise_h401,H401,"[H401] Cửa hàng 10 Đ. N5 - 5A, TT. Lai Uyên",wujia_franchise.partner_franchise_h401,0343186324,"10 Đ. N5 - 5A, TT. Lai Uyên, Bàu Bàng, Bình Dương.",2025-04-02,2027-04-02,,active,0,0
franchise_h403,H403,[H403] Cửa hàng 53A Nguyễn Văn Tiên,wujia_franchise.partner_franchise_h403,0943-222-403,"53A Nguyễn Văn Tiên, KP11, Phường Tân Phong, Biên Hòa, Đồng Nai.",2025-04-08,2027-04-08,,active,0,0
franchise_h396,H396,[H396] Cửa hàng 43C Đường Đồng Khởi,wujia_franchise.partner_franchise_h396,0986913561,"43C Đường Đồng Khởi, Khu Phố 3, TT Bình Đại, Tỉnh Bến Tre.",2025-03-08,2027-03-08,,active,0,0
franchise_h404,H404,[H404] Cửa hàng 65 Ấp 4,wujia_franchise.partner_franchise_h404,0938094441,"65 Ấp 4, Xã Long Hoà, Rạch Kiến, Huyện Cần Đước, Long An.",2025-04-12,2027-04-12,,active,0,0
franchise_h406,H406,[H406]  Cửa hàng Số 63,wujia_franchise.partner_franchise_h406,0772221883,"Số 63, Khóm Phú Mỹ Hiệp, TT Cái Tàu Hạ, Huyện Châu Thành, Tỉnh Đồng Tháp.",2025-05-05,,,draft,0,0
franchise_h372,H372,[H372] Cửa hàng 140 Nguyễn Hoàng,wujia_franchise.partner_franchise_h372,0969391416,"140 Nguyễn Hoàng, Phường An Phú, TP Thủ Đức, TPHCM",2024-11-20,2026-11-20,Cấm tải 16h-20h,active,0,0
franchise_h412,H412,[H412] Cửa hàng Số 2B,wujia_franchise.partner_franchise_h412,0705676858,"Số 2B, Nguyễn Đỗ Cung, Phường Tây Thạnh, Tân Phú, TP HCM.",2025-05-15,2027-05-15,,active,0,0
franchise_h411,H411,[H411] Cửa hàng 48 Nguyễn Văn Linh,wujia_franchise.partner_franchise_h411,0977997717,"48 Nguyễn Văn Linh, KP3, Tân Biên, Tây Ninh.",2025-05-10,2027-05-10,,active,0,0
franchise_h410,H410,[H410] Cửa hàng 995 Đ. Phan Văn Trị,wujia_franchise.partner_franchise_h410,0777596119,"995 Đ. Phan Văn Trị, Phường 1, Gò Vấp, Hồ Chí Minh",2025-05-12,2027-05-12,,active,0,0
franchise_h408,H408,[H408] Cửa hàng 159A Gò Xoài,wujia_franchise.partner_franchise_h408,0906360590,"159A Gò Xoài, Bình Tân, Hồ Chí Minh",2025-05-07,2027-05-07,,active,0,0
franchise_h416,H416,[H416] Cửa hàng 182 Châu Văn Liêm,wujia_franchise.partner_franchise_h416,0948192534,"182 Châu Văn Liêm, Mỹ Luông, Chợ Mới , An Giang.",2025-05-24,2027-05-24,Cấm tổng tải 3T5 (Không sắp xe 3.5T),active,0,0
franchise_h348,H348,[H348] Cửa hàng 30 Đ. Hiệp Bình,wujia_franchise.partner_franchise_h348,0908652681,"30 Đ. Hiệp Bình, Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",2024-09-06,2026-09-06,,active,0,0
franchise_h413,H413,[H413] Cửa hàng 80A Phan Văn Hớn,wujia_franchise.partner_franchise_h413,0354113984,"80A Phan Văn Hớn, Ấp 7, Xuân Thới Thượng, Hóc Môn.",2025-05-19,2027-05-19,,active,0,0
franchise_h420,H420,[H420] Cửa hàng E6/9A Thới Hòa,wujia_franchise.partner_franchise_h420,0348458930,"E6/9A Thới Hòa, Ấp 5, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP.HCM",2025-06-14,2027-06-14,,active,0,0
franchise_h415,H415,[H415] Cửa hàng Đường Nguyễn Trãi,wujia_franchise.partner_franchise_h415,0342010689,"Đường Nguyễn Trãi, Khóm Mỹ Tây, Mỹ Thọ, Cao Lãnh, Đồng Tháp.",2025-05-30,2027-05-30,,active,0,0
franchise_h417,H417,[H417] Cửa hàng Đường 30/4 KV6,wujia_franchise.partner_franchise_h417,0963913534,"Đường 30/4 KV6, phường Thuận An, thị xã Long Mỹ, Hậu Giang",2025-06-05,2027-06-05,,active,0,0
franchise_h421,H421,[H421] Cửa hàng 321 Tân Kỳ Tân Quý,wujia_franchise.partner_franchise_h421,0944626078,"321 Tân Kỳ Tân Quý, Tân Sơn Nhì, Tân Phú, TP HCM.",2025-06-14,2027-06-14,Cấm đỗ,active,0,0
franchise_h414,H414,[H414] Cửa hàng 10 Song Hành,wujia_franchise.partner_franchise_h414,0968798980,"10 Song Hành, Trung Chánh, Hóc Môn, TP HCM",2025-05-23,2027-05-23,"Cấm dừng, cấm đỗ, Cấm tổng tải 5T (giao cuối)",active,0,0
franchise_h425,H425,[H425] Cửa hàng 583 Huỳnh Tấn Phát,wujia_franchise.partner_franchise_h425,0394043474,"583 Huỳnh Tấn Phát, Tân Thuận Đông, Quận 7, TP.HCM",2025-06-26,2027-06-26,,active,0,0
franchise_h422,H422,[H422] 154B Tân Hòa Đông,wujia_franchise.partner_franchise_h422,0939887866,"154B Tân Hòa Đông, Phường 14, Quận 6, TP HCM.",2025-06-17,2027-06-17,,active,0,0
franchise_h429,H429,"[H429] Cửa hàng 49D, Trần Phú",wujia_franchise.partner_franchise_h429,0945885917,"49D, Trần Phú, Mỹ An, Tháp Mười, Đồng Tháp.",2025-08-12,2027-08-12,,active,0,0
franchise_h419,H419,"[H419] Cửa hàng 164C, KP3, Đức Hòa",wujia_franchise.partner_franchise_h419,0335775505,"164C , Khu Phố 3 , Đức Hòa , Tỉnh Long An",2025-06-12,2027-06-12,,active,0,0
franchise_hn001,HN001,[HN001] Cửa hàng 70 Trương Địn,wujia_franchise.partner_franchise_hn001,0943116236,"70 Trương Định, phường Trương Định, Quận Hai Bà Trưng, Thành phố Hà Nội",2026-08-27,,,draft,0,0
franchise_h407,H407,[H407] Cửa hàng Ấp Bình Thạnh 1,wujia_franchise.partner_franchise_h407,0939536122,"Ấp Bình Thạnh 1 , Xã Lấp Vò , Tỉnh Đồng Tháp",2025-05-06,2027-05-06,,active,0,0
franchise_h428,H428,[H428] Cửa hàng Ngã tư An Bình,wujia_franchise.partner_franchise_h428,0909306368,"Ngã tư An Bình, QL 22, Phường An Tịnh, Trảng Bàng, Tây Ninh",2025-06-30,2027-06-30,,active,0,0
franchise_h430,H430,[H430] Cửa hàng 23 Trần Hưng Đạo,wujia_franchise.partner_franchise_h430,0338177150,"23 Trần Hưng Đạo , Phường phước Nguyên , Tp Bà Rịa , Tỉnh Bà Rịa , Vũng Tàu",2025-07-14,2027-07-14,Cấm 3T5,active,0,0
franchise_h409,H409,"[H409] Cửa hàng Số 149, Tổ 3B",wujia_franchise.partner_franchise_h409,0988566274,"Số 149, Tổ 3B, Đường DT747A, Phường Hội Nghĩa, Tân Uyên, Bình Dương",2025-05-08,2027-05-08,,active,0,0
franchise_h434,H434,[H434] Cửa hàng Phú Sơn,wujia_franchise.partner_franchise_h434,0376 926 840,"Phú Sơn, Bắc Sơn, Trảng Bom, Đồng Nai.",2025-07-29,2027-07-29,Cấm tải 10 tấn,active,0,0
franchise_h424,H424,[H424] Cửa hàng Số 57 Đỗ Xuân Hợp,wujia_franchise.partner_franchise_h424,0585819191,"Số 57 Đỗ Xuân Hợp, Phước Long B, Thủ Đức, TP.HCM",2025-06-18,2027-06-18,Cấm giờ,active,0,0
franchise_h423,H423,[H423] Cửa hàng 7 tổ 4 khu phố Bình Thuận 1,wujia_franchise.partner_franchise_h423,0938716107,"7 Tổ 4 KP Bình Thuận 1, Phường Thuận Giao, Thuận An , Bình Dương",2025-06-18,2027-06-18,Cấm đậu xe ngày lẻ,active,0,0
franchise_h418,H418,[H418] Cửa hàng Đường Lê Thánh Tôn,wujia_franchise.partner_franchise_h418,0901880182,"Đường Lê Thánh Tôn, Phan Rang-Tháp Chàm, Ninh Thuận",2025-06-10,,,draft,0,0
franchise_h432,H432,[H432] Cửa hàng Đường Số 5,wujia_franchise.partner_franchise_h432,0964 819 038,"Đường số 5, Khu dân cư Biconsi, phường Uyên Hưng, thành phố Tân Uyên, tỉnh Bình Dương.",2025-07-17,2027-07-17,Cấm 2T5,active,0,0
franchise_h433,H433,[H433] Cửa hàng 157 đường Hùng Vương,wujia_franchise.partner_franchise_h433,0792 799 995,"157 đường Hùng Vương, khu phố 2, phường Mỹ Phước, TP Bến Cát, tỉnh Bình Dương.",2025-08-15,2027-08-15,Cấm tổng tải 5T_ tiệm hỗ trợ giao hàng ở phía đối diện,active,0,0
franchise_h427,H427,[H427] Cửa hàng 901 Tạ Quang Bửu,wujia_franchise.partner_franchise_h427,0902 680 653,"901 Tạ Quang Bửu, Phường 5, Quận 8",2025-07-01,2027-07-01,,active,0,0
franchise_h436,H436,[H436] Cửa hàng Tổ 19 Ấp,wujia_franchise.partner_franchise_h436,0966278314,"Tổ 19, Ấp Cần Thạnh, Xã Cần Đăng, Huyện Châu Thành, Tỉnh An Giang",2025-08-11,2027-08-11,,active,0,0
franchise_h426,H426,[H426] Cửa hàng 460 Nguyễn Thị Thập,wujia_franchise.partner_franchise_h426,0334577564,"460 Nguyễn Thị Thập, Tân Quy, Quận 7, TP HCM",2025-06-30,2027-06-30,,active,0,0
franchise_h435,H435,[H435] Cửa hàng 375/3 tổ 17 ấp Tân Thạnh,wujia_franchise.partner_franchise_h435,0327756944,"375/3 tổ 17 ấp Tân Thạnh, xã Tân Hương, Châu Thành, tỉnh Tiền Giang",2025-08-12,2027-08-12,,active,0,0
franchise_hn002,HN002,[HN002] Cửa hàng 216 Khâm Thiên,wujia_franchise.partner_franchise_hn002,,"216 Khâm Thiên, phường Văn Miếu-Quốc Tử Giám, Hà Nội",2026-08-27,,,draft,0,0
franchise_h437,H437,[H437] Cửa hàng Số 54 đường Đặng Văn Chơn,wujia_franchise.partner_franchise_h437,0378081669,"Số 54 đường Đặng Văn Chơn, Phường Hiệp Hoà, Tp Biên Hoà, Đồng Nai",2025-08-04,2027-08-04,"Cấm tải, cấm giờ",active,0,0
franchise_h438,H438,[H438] Cửa hàng Số 138A Tổ 4,wujia_franchise.partner_franchise_h438,0327898808,"Số 138A Tổ 4, Ấp 114, Xã Định Quán, Đồng Nai.",2025-08-22,2027-08-22,,active,0,0
franchise_h444,H444,[H444] Cửa hàng 96 Nguyễn Huệ,wujia_franchise.partner_franchise_h444,0932981559,"96 Nguyễn Huệ, khóm 1, phường 1, thị xã Vĩnh Châu, tỉnh Sóc Trăng",2025-09-16,2027-09-16,,active,0,0
franchise_h431,H431,[H431] Cửa hàng 154/18 Tổ 22,wujia_franchise.partner_franchise_h431,0374486590,"154/18 Tổ 22, khu phố 4, Trảng Dài, Biên Hoà, Đồng Nai",2025-07-17,2027-07-17,,active,0,0
franchise_h439,H439,[H439] Cửa hàng Số 76A tỉnh Lộ 2,wujia_franchise.partner_franchise_h439,0355205519,"Số 76A tỉnh Lộ 2, Ấp Xóm Đồng, Xã Củ Chi, TP HCM",2025-08-21,2027-08-21,,active,0,0
franchise_h440,H440,[H440] Cửa hàng 600 Nguyễn Thị Định,wujia_franchise.partner_franchise_h440,0778 783 838,"600 Nguyễn Thị Định, Cát Lái, Quận 2, TP HCM",2025-08-22,2027-08-22,,active,0,0
franchise_h441,H441,[H441] Cửa hàng 2072/5A đường Vườn Lài,wujia_franchise.partner_franchise_h441,0908075472,"2072/5A Vườn Lài P. An Phú Đông , Quận 12",2025-08-23,2027-08-23,,active,0,0
franchise_h442,H442,[H442] Cửa hàng 24 Chương Dương,wujia_franchise.partner_franchise_h442,0966544901,"24 Chương Dương, KP6, Phường Linh Chiểu, Thủ Đức",2025-08-28,2027-08-28,Cấm 2T5,active,0,0
franchise_h443,H443,[H443] Cửa hàng Ngã ba Lã Xuân Oai,wujia_franchise.partner_franchise_h443,0937706084,"Ngã ba Lã Xuân Oai, Đường Lã Xuân Oai, Phường Trường Thạnh, Quận 9, Thủ Đức, HCM.",2025-09-06,2027-09-06,,active,0,0
franchise_h445,H445,[H445] Cửa hàng Số 324 đường Lê Hồng Phong,wujia_franchise.partner_franchise_h445,0919665789,"Số 324 đường Lê Hồng Phong, phường Tân Đông Hiệp, thị xã Dĩ An, tỉnh Bình Dương",2025-09-19,2027-09-19,,active,0,0
franchise_h366,H366,[H366] Cửa hàng 61/42 Đường 48,wujia_franchise.partner_franchise_h366,0908213435,"61/42 Đường 48, KP 8, Hiệp Bình Chánh, Thủ Đức, TP.HCM",2024-10-18,2026-10-18,,active,0,0
franchise_h446,H446,"[H446] Cửa hàng  1/47, đường 22 tháng 12",wujia_franchise.partner_franchise_h446,0352 241 380,"1/47, đường 22 tháng 12, phường Thuận Giao, TP. Thuận An, Bình Dương",2025-09-20,2027-09-20,,active,0,0
franchise_h448,H448,[H448] Cửa hàng 344 Đường Lê Văn Nhung,wujia_franchise.partner_franchise_h448,0936833182,"344 Đường Lê Văn Nhung, Ấp Tân Đông B, Xã Thanh Bình, Đồng Tháp",2025-09-20,2027-09-20,,active,0,0
franchise_h449,H449,[H449] Cửa hàng Hòa Huy Giáp,wujia_franchise.partner_franchise_h449,0934484098,"Đường Hòa Huy Giáp, Ấp Thới Thuận, Cờ Đỏ, Cần Thơ",2025-09-20,2027-09-20,,active,0,0
franchise_h447,H447,[H447] Cửa hàng 87B ô 5 Khu B,wujia_franchise.partner_franchise_h447,0369 195 680,"87B ô 5 Khu B, thị trấn Hậu Nghĩa, huyện Đức Hoà, tỉnh Long An.",2025-09-20,2027-09-20,,active,0,0
franchise_h450,H450,[H450] Cửa hàng 2104 Huỳnh Tấn Phát,wujia_franchise.partner_franchise_h450,0903173520,"2104 Huỳnh Tấn Phát, Nhà Bè, TP HCM.",2025-09-23,2027-09-23,,active,0,0
franchise_h451,H451,[H451] Cửa hàng 13/15 Đường Hai Bà Trưng,wujia_franchise.partner_franchise_h451,0967187517,"13/15 Đường Hai Bà Trưng, Phường Đông Hòa, Dĩ An.",2025-09-25,2027-09-25,,active,0,0
franchise_h452,H452,[H452] Cửa hàng 143 Nam Kỳ Khởi Nghĩa,wujia_franchise.partner_franchise_h452,0949722699,"143 Nam Kỳ Khởi Nghĩa, Vũng Liêm, Vĩnh Long",2025-10-01,2027-10-01,,active,0,0
